Project,Attribute,Attribute ID,Range,Validation Rules
HTAN,nCount Peaks,bts:NCountPeaks,text,
HTAN,nCount RNA,bts:NCountRNA,text,
HTAN,nFeature Peaks,bts:NFeaturePeaks,text,
HTAN,nFeature RNA,bts:NFeatureRNA,text,
HTAN,NominalMagnification,bts:NominalMagnification,text,validation=num
HTAN,Normalization Method,bts:NormalizationMethod,text,
HTAN,Nuclei Barcode Length,bts:NucleiBarcodeLength,text,
HTAN,Nuclei Barcode Read,bts:NucleiBarcodeRead,text,
HTAN,Nuclei Permeabilization Method,bts:NucleiPermeabilizationMethod,text,
HTAN,Nucleic Acid Capture Days from Index,bts:NucleicAcidCaptureDaysfromIndex,text,validation=regex match \d+$|Not\sApplicable$|unknown$
HTAN,Nucleic Acid Source,bts:NucleicAcidSource,enum: BulkNuclei | BulkWholeCell | Micro-region | SingleCell | SingleNucleus,
HTAN,Nucleosome Percentile,bts:NucleosomePercentile,text,
HTAN,Nucleosome Signal,bts:NucleosomeSignal,text,
HTAN,Nucleus Identifier,bts:NucleusIdentifier,enum: NucleiBarcode,
HTAN,Number of Features,bts:NumberofFeatures,text,validation=int
HTAN,Number of FOVs,bts:NumberofFOVs,text,
HTAN,Number of Objects,bts:NumberofObjects,text,validation=int
HTAN,Objective,bts:Objective,text,
HTAN,Oligo Barcode Lower Strand,bts:OligoBarcodeLowerStrand,text,
HTAN,Oligo Barcode Upper Strand,bts:OligoBarcodeUpperStrand,text,
HTAN,On Target Fragments,bts:OnTargetFragments,text,
HTAN,Overrepresented Sequences,bts:OverrepresentedSequences,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Pairs On Diff CHR,bts:PairsOnDiffCHR,text,
HTAN,Panel Name,bts:PanelName,text,
HTAN,Parameter file,bts:Parameterfile,text,
HTAN,Passed Filters,bts:PassedFilters,text,
HTAN,Passed QC,bts:PassedQC,enum: No-ChannelsQC | Yes,
HTAN,Pct Reads in Peaks,bts:PctReadsinPeaks,text,
HTAN,Peak Region Cutsites,bts:PeakRegionCutsites,text,
HTAN,Peak Region Fragments,bts:PeakRegionFragments,text,
HTAN,Peaks Calling Software,bts:PeaksCallingSoftware,text,
HTAN,Per Base N Content,bts:PerBaseNContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Per Base Sequence Content,bts:PerBaseSequenceContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Per Base Sequence Quality,bts:PerBaseSequenceQuality,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Per Sequence GC Content,bts:PerSequenceGCContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Per Sequence Quality Score,bts:PerSequenceQualityScore,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Per Tile Sequence Quality,bts:PerTileSequenceQuality,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Percent GC Content,bts:PercentGCContent,text,
HTAN,Percent of Transcripts within Cells,bts:PercentofTranscriptswithinCells,text,
HTAN,Permeabilization Time,bts:PermeabilizationTime,text,
HTAN,Phospho Site,bts:PhosphoSite,text,
HTAN,Phosphoprotein Flag,bts:PhosphoproteinFlag,enum: False | True,
HTAN,PhysicalSizeX,bts:PhysicalSizeX,text,
HTAN,PhysicalSizeXUnit,bts:PhysicalSizeXUnit,enum: Cm | Mm | Nm | Å | Μm,
HTAN,PhysicalSizeY,bts:PhysicalSizeY,text,
HTAN,PhysicalSizeYUnit,bts:PhysicalSizeYUnit,enum: Cm | Mm | Nm | Å | Μm,
HTAN,PhysicalSizeZ,bts:PhysicalSizeZ,text,
HTAN,PhysicalSizeZUnit,bts:PhysicalSizeZUnit,enum: Cm | Mm | Nm | Å | Μm,
HTAN,Pixels BigEndian,bts:PixelsBigEndian,enum: False | True,
HTAN,PixelType,bts:PixelType,enum: Bit | Double | Float | Int16 | Int32 | Int8 | Uint16 | Uint32 | Uint8,
HTAN,PlaneCount,bts:PlaneCount,text,
HTAN,Polarity,bts:Polarity,enum: Negative | Positive,
HTAN,Pre-processing Completed,bts:Pre-processingCompleted,enum: Channel/CycleRegistration | Illuminationcorrection | None | Other | TMAde-arraying | TileStitching,
HTAN,Pre-processing Required,bts:Pre-processingRequired,enum: Channel/CycleRegistration | Illuminationcorrection | None | Other | TMAde-arraying | TileStitching,
HTAN,Promoter Region Fragments,bts:PromoterRegionFragments,text,
HTAN,Proportion Base Mismatch,bts:ProportionBaseMismatch,text,
HTAN,Proportion Coverage 10x,bts:ProportionCoverage10x,text,
HTAN,Proportion Coverage 30X,bts:ProportionCoverage30X,text,
HTAN,Proportion Mitochondrial Reads,bts:ProportionMitochondrialReads,text,
HTAN,Proportion of Minimum CpG Coverage 10X,bts:ProportionofMinimumCpGCoverage10X,text,
HTAN,Proportion Reads Duplicated,bts:ProportionReadsDuplicated,text,
HTAN,Proportion Reads Mapped,bts:ProportionReadsMapped,text,
HTAN,Proportion Reads Mapped to Transcriptome,bts:ProportionReadsMappedtoTranscriptome,text,
HTAN,Proportion Targets No Coverage,bts:ProportionTargetsNoCoverage,text,
HTAN,Protocol Link,bts:ProtocolLink,text,
HTAN,Pseudo Alignment Used,bts:PseudoAlignmentUsed,enum: No | Yes-PseudoAlignmentUsed,
HTAN,pUC19 methylation ratio,bts:PUC19methylationratio,text,
HTAN,Pyramid,bts:Pyramid,enum: No | Yes,
HTAN,QC Workflow Link,bts:QCWorkflowLink,text,
HTAN,QC Workflow Type,bts:QCWorkflowType,text,
HTAN,QC Workflow Version,bts:QCWorkflowVersion,text,
HTAN,Read Indicator,bts:ReadIndicator,enum: I1 | I2 | Other | R1 | R1&R2 | R2,
HTAN,Read Length,bts:ReadLength,text,
HTAN,Read1,bts:Read1,enum: CDNA | CellBarcodeandUMI,
HTAN,Read2,bts:Read2,enum: CDNA | CellBarcodeandUMI,
HTAN,Replicate Type,bts:ReplicateType,enum: Biologicalreplicate | NotApplicable | Technicalreplicate,
HTAN,Resolution,bts:Resolution,text,
HTAN,Reverse Transcription Primer,bts:ReverseTranscriptionPrimer,enum: Featurebarcoding | Oligo-dT | Poly-dT | Random,
HTAN,RIN,bts:RIN,text,
HTAN,ROI name,bts:ROIname,text,
HTAN,ROI Tag,bts:ROITag,text,
HTAN,RPPA Dilution,bts:RPPADilution,text,
HTAN,RPPA Validation Status,bts:RPPAValidationStatus,enum: UnderEvaluation | UsedforQC | UsewithCaution | Valid,
HTAN,RRID identifier,bts:RRIDidentifier,text,validation=regex match AB_\d+|Not\sApplicable$
HTAN,Run ID,bts:RunID,text,
HTAN,scATAC-seq Object ID,bts:ScATAC-seqObjectID,text,
HTAN,scATACseq Library Layout,bts:ScATACseqLibraryLayout,enum: ScATACseqPairedEnd,
HTAN,scATACseq Read1,bts:ScATACseqRead1,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN,scATACseq Read2,bts:ScATACseqRead2,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN,scATACseq Read3,bts:ScATACseqRead3,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN,scATACseq Workflow Parameters Description,bts:ScATACseqWorkflowParametersDescription,text,
HTAN,scATACseq Workflow Type,bts:ScATACseqWorkflowType,text,
HTAN,scmCseq Read1,bts:ScmCseqRead1,enum: CDNA | CellBarcodeandUMI,
HTAN,scmCseq Read2,bts:ScmCseqRead2,enum: CDNA | CellBarcodeandUMI,
HTAN,scmCseq Read3,bts:ScmCseqRead3,enum: CDNA | CellBarcodeandUMI,
HTAN,scRNAseq Workflow Parameters Description,bts:ScRNAseqWorkflowParametersDescription,text,
HTAN,scRNAseq Workflow Type,bts:ScRNAseqWorkflowType,enum: CellRanger | Cellannotation | Cufflinks | DEXSeq | Differentiationtrajectoryanalysis | DropEST | HCAOptimus | HTSeq-FPKM | Other | SEQC | STARsolo,
HTAN,Sequence Duplication Levels,bts:SequenceDuplicationLevels,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Sequence Length Distribution,bts:SequenceLengthDistribution,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Sequencing Batch ID,bts:SequencingBatchID,text,
HTAN,Sequencing Library Construction Days from Index,bts:SequencingLibraryConstructionDaysfromIndex,text,validation=regex match \d+$|Not\sApplicable$|unknown$
HTAN,Sequencing Platform,bts:SequencingPlatform,enum: 454GSFLXTitanium | ABSOLiD2 | ABSOLiD3 | ABSOLiD4 | CompleteGenomics | GridION | IlluminaGenomeAnalyzerII | IlluminaGenomeAnalyzerIIx | IlluminaHiSeq2000 | IlluminaHiSeq2500 | IlluminaHiSeq4000 | IlluminaHiSeqXFive | IlluminaHiSeqXTen | IlluminaMiSeq | IlluminaNextSeq | IlluminaNextSeq1000 | IlluminaNextSeq2000 | IlluminaNextSeq2500 | IlluminaNextSeq500 | IlluminaNextSeq550 | IlluminaNovaSeq6000 | IonTorrentPGM | IonTorrentProton | IonTorrentS5 | NotReported | NovaSeq6000 | NovaSeqS4 | Other | OxfordNanoporeminION | PacBioRS | PacBioSequel2 | PromethION | Revio | UltimaGenomicsUG100 | Unknown,
HTAN,Sequencing Saturation,bts:SequencingSaturation,text,
HTAN,Seurat Clusters,bts:SeuratClusters,text,
HTAN,Short Reads,bts:ShortReads,text,
HTAN,Single Cell Barcode Method Applied,bts:SingleCellBarcodeMethodApplied,enum: BiolegendTotalseqACustom | BiolegendTotalseqAHuman | BiolegendTotalseqBCustom | BiolegendTotalseqBHumanUniversalcocktailV1.0 | BiolegendTotalseqCCustom | BiolegendTotalseqCHumanUniversalcocktailV1.0 | Cell | Cite-seqcustompanel | Hashtag-multiplex | NuclearHashtag-multiplex | Other | UniversalcocktailV1.0,
HTAN,Single Cell Dissociation Days from Index,bts:SingleCellDissociationDaysfromIndex,text,validation=regex match \d+$|Not\sApplicable$|unknown$
HTAN,Single Cell Isolation Method,bts:SingleCellIsolationMethod,enum: 10x | Droplets | FACS | MicrofluidicsChip | NucleiIsolation | Plates,
HTAN,Single Nucleus Buffer,bts:SingleNucleusBuffer,enum: 10x | NIB | Omni | TST,
HTAN,Single Nucleus Capture,bts:SingleNucleusCapture,enum: 10x | Droplet | Plates,
HTAN,Size Selection Range,bts:SizeSelectionRange,text,
HTAN,SizeC,bts:SizeC,text,validation=int
HTAN,SizeT,bts:SizeT,text,validation=int
HTAN,SizeX,bts:SizeX,text,validation=int
HTAN,SizeY,bts:SizeY,text,validation=int
HTAN,SizeZ,bts:SizeZ,text,validation=int
HTAN,Slide ID,bts:SlideID,text,
HTAN,Slide Version,bts:SlideVersion,enum: V1 | V2 | V3 | V4,
HTAN,Slide-seq Bead File Type,bts:Slide-seqBeadFileType,enum: AllBeadBarcodes | AllBeadLocations | MatchedBeadBarcodes | MatchedBeadLocations | MatrixBarcodes | MatrixFeatures | NotApplicable,
HTAN,Slide-seq Fragment Size,bts:Slide-seqFragmentSize,text,
HTAN,Slide-seq Workflow Parameter Description,bts:Slide-seqWorkflowParameterDescription,text,
HTAN,Slide-seq Workflow Type,bts:Slide-seqWorkflowType,text,
HTAN,Software and Version,bts:SoftwareandVersion,text,
HTAN,Somatic Variants Sample Type,bts:SomaticVariantsSampleType,enum: CaseSample | ControlSample | NotApplicable,
HTAN,Somatic Variants Workflow Type,bts:SomaticVariantsWorkflowType,enum: CaVEMan | GATK4 | MuSE | MuTect2 | None | OtherSomaticVariantsWorkflowType | Pindel | SomaticSniper | VarScan2,
HTAN,Somatic Variants Workflow URL,bts:SomaticVariantsWorkflowURL,text,
HTAN,Spatial Barcode and UMI,bts:SpatialBarcodeandUMI,text,validation=num
HTAN,Spatial Barcode Length,bts:SpatialBarcodeLength,text,
HTAN,Spatial Barcode Offset,bts:SpatialBarcodeOffset,text,
HTAN,Spatial Barcode Tag,bts:SpatialBarcodeTag,text,
HTAN,Spatial Library Construction Method,bts:SpatialLibraryConstructionMethod,enum: 10xV1.0 | 10xV1.1 | 10xV2 | 10xV3 | 10xV3.1 | Drop-seq | InDropsV2 | InDropsV3 | NexteraXT | Smart-SeqV4 | Smart-seq2 | TruDrop,
HTAN,Spatial Read1,bts:SpatialRead1,enum: CDNA | SpatialBarcodeandUMI,
HTAN,Spatial Read2,bts:SpatialRead2,enum: CDNA | SpatialBarcodeandUMI,
HTAN,Species,bts:Species,enum: Goat | Mouse | Rabbit,
HTAN,Spike In,bts:SpikeIn,enum: ERCC | NoSpikeIn | OtherSpikeIn | PhiX,
HTAN,Spike In Concentration,bts:SpikeInConcentration,text,
HTAN,Spots under tissue,bts:Spotsundertissue,text,validation=num
HTAN,Stripe Calling,bts:StripeCalling,enum: MACS2 | Other,
HTAN,Stripe Window,bts:StripeWindow,text,validation=list like  |  regex search -?\d+
HTAN,Structural Variant Workflow Type,bts:StructuralVariantWorkflowType,enum: BRASS | CNV | CNVkit | GATK4 | None | OtherStructuralVariantWorkflowType,
HTAN,Structural Variant Workflow URL,bts:StructuralVariantWorkflowURL,text,
HTAN,Sub Cycle Number,bts:SubCycleNumber,text,validation=int
HTAN,Surface area,bts:Surfacearea,text,
HTAN,Synapse ID of GeoMx DSP PKC File,bts:SynapseIDofGeoMxDSPPKCFile,text,validation=list | regex match syn\d+
HTAN,Synapse ID of GeoMx DSP ROI Segment Annotation File,bts:SynapseIDofGeoMxDSPROISegmentAnnotationFile,text,validation=list | regex match syn\d+
HTAN,Synapse ID of GeoMx Lab Worksheet File,bts:SynapseIDofGeoMxLabWorksheetFile,text,validation=list | regex match syn\d+
HTAN,Target Capture Kit,bts:TargetCaptureKit,enum: 25rxnxGenUniversalBlockingOligo–TSHT-i7 | CustomAmpliSeqCancerHotspotGENIE-MDAAugmentedPanelv1-46Genes | CustomGENIE-DFCIOncoPanel-275Genes | CustomGENIE-DFCIOncopanel-300Genes | CustomGENIE-DFCIOncopanel-447Genes | CustomHaloPlexDLBCLPanel-370Genes | CustomIonAmpliSeqHotspotGENIE-MOSC3AugmentedPanel-74Genes | CustomLargeConstructCaptureTARGET-OSPanel-8Genes | CustomMSKIMPACTPanel-341Genes | CustomMSKIMPACTPanel-410Genes | CustomMSKIMPACTPanel-468Genes | CustomMyeloidGENIE-VICCPanel-37Genes | CustomPGDXSureSelectCancerSelectVAREPOP-APOLLOPanel-203Genes | CustomPGDXSureSelectCancerSelectVAREPOP-APOLLOPanel-88Genes | CustomPersonalisACEcpVAREPOP-APOLLOPanelv2 | CustomSeqCapEZHGSCVCRomev2.1ERAugmentedv1 | CustomSeqCapEZHGSCVCRomev2.1ERAugmentedv2 | CustomSeqCapEZTARGET-OSPanel-7.0Mb | CustomSolidTumorGENIE-VICCPanel-34Genes | CustomSureSelectCGCI-BLGSPPanel-4.6Mb | CustomSureSelectCGCI-HTMCP-CCKMT2DAndHotspotPanel-37.0Kb | CustomSureSelectCGCI-HTMCP-CCPanel-19.7Mb | CustomSureSelectGENIE-UHNPanel-555Genes | CustomSureSelectHumanAllExonv1.1Plus3Boosters | CustomSureSelectTARGET-AMLNBLWTPanel-2.8Mb | CustomTargetsFileProvided | CustomTwistBroadExomev1.0-35.0Mb | CustomTwistBroadPanCancerPanel-396Genes | FoundationMedicineT5aPanel-322Genes | FoundationMedicineT7Panel-429Genes | IonAmpliSeqCancerHotspotPanelv2 | IonAmpliSeqComprehensiveCancerPanel | NexteraDNAExome | NexteraRapidCaptureExomev1.2 | NotApplicable | SeqCapEZHGSCVCRomev2.1 | SeqCapEZHumanExomev2.0 | SeqCapEZHumanExomev3.0 | SureSelectHumanAllExonv3 | SureSelectHumanAllExonv4 | SureSelectHumanAllExonv5 | SureSelectHumanAllExonv5+UTR | SureSelectHumanAllExonv6 | TruSeqAmpliconCancerPanel | TruSeqExomeEnrichment-62Mb | TruSeqRNAExome | TruSightMyeloidSequencingPanel | Unknown | XGenExomeResearchPanelv1.0 | XGenUniversalBlockingOligo–TSHT-i5-25rxn,
HTAN,Target Depth,bts:TargetDepth,text,
HTAN,Target Name,bts:TargetName,text,
HTAN,Targeted Genome,bts:TargetedGenome,enum: MeDIP | RRBS,
HTAN,Technical Replicate Group,bts:TechnicalReplicateGroup,text,
HTAN,Threshold for Minimum Passing Reads,bts:ThresholdforMinimumPassingReads,text,
HTAN,Tile overlap X,bts:TileoverlapX,text,validation=num
HTAN,Tile overlap Y,bts:TileoverlapY,text,validation=num
HTAN,To Trim Adapter Sequence,bts:ToTrimAdapterSequence,enum: No | Yes-TrimAdapterSequence,
HTAN,Tool,bts:Tool,enum: No | Yes,
HTAN,Total DNA Input,bts:TotalDNAInput,text,
HTAN,Total Negative Probe Counts,bts:TotalNegativeProbeCounts,text,
HTAN,Total Number of Cells,bts:TotalNumberofCells,text,
HTAN,Total Number of Input Cells,bts:TotalNumberofInputCells,text,
HTAN,Total Number of Passing Nuclei,bts:TotalNumberofPassingNuclei,text,
HTAN,Total Number of Targets,bts:TotalNumberofTargets,text,
HTAN,Total Read-Pairs,bts:TotalRead-Pairs,text,
HTAN,Total Reads,bts:TotalReads,text,
HTAN,Total Uniquely Mapped,bts:TotalUniquelyMapped,text,
HTAN,Total Unmapped reads,bts:TotalUnmappedreads,text,
HTAN,Transcript Integrity Number,bts:TranscriptIntegrityNumber,text,
HTAN,Transcripts per Cell,bts:TranscriptsperCell,text,
HTAN,Transposition Reaction,bts:TranspositionReaction,enum: Diagenode-loadedApex-Bio | Diagenode-unloadedApex-Bio | EZ-Tn5 | In-House | NexteraTn5 | Tn5 | Tn5-059,
HTAN,Trimmer,bts:Trimmer,enum: Adapterremoval | Btrim | ConDeTri | Cutadapt | ERNE-FILTER | FASTXtoolkit | Kraken | PRINSEQ | SolexaQA | TrimGalore! | Trimmo-matic,
HTAN,Tseries,bts:Tseries,enum: No | Yes,
HTAN,TSS Enrichment,bts:TSSEnrichment,text,
HTAN,TSS Fragments,bts:TSSFragments,text,
HTAN,TSS Percentile,bts:TSSPercentile,text,
HTAN,UMI Barcode Length,bts:UMIBarcodeLength,text,
HTAN,UMI Barcode Offset,bts:UMIBarcodeOffset,text,
HTAN,UMI Tag,bts:UMITag,text,
HTAN,UNIPROT Protein ID Target,bts:UNIPROTProteinIDTarget,text,
HTAN,Unique Genes,bts:UniqueGenes,text,
HTAN,Unmapped Read-Pairs,bts:UnmappedRead-Pairs,text,
HTAN,Valid Barcodes Cell Number,bts:ValidBarcodesCellNumber,text,
HTAN,Vendor,bts:Vendor,text,
HTAN,Visium File Type,bts:VisiumFileType,enum: Barcodes | Detectedimagepng | Detectedjpg | Features | Fiducialimagejpg | Fiducialimagepng | Filteredmex | Highresimage | Jsonscalefactors | Lowresimage | Probedatasetcsv | Qcresulthtml | Referencejpg | Referencepng | TissuePositions | Unfilteredmex,
HTAN,Visium Workflow Parameters Description,bts:VisiumWorkflowParametersDescription,text,
HTAN,Visium Workflow Type,bts:VisiumWorkflowType,text,
HTAN,Well Index,bts:WellIndex,enum: No | Yes,
HTAN,Whitelist Cell Barcode File Link,bts:WhitelistCellBarcodeFileLink,text,
HTAN,Whitelist Spatial Barcode File Link,bts:WhitelistSpatialBarcodeFileLink,text,
HTAN,Workflow Link,bts:WorkflowLink,text,
HTAN,Workflow Version,bts:WorkflowVersion,text,
HTAN,WorkingDistance,bts:WorkingDistance,text,
HTAN,WorkingDistanceUnit,bts:WorkingDistanceUnit,enum: Cm | Mm | Nm | Å | Μm,
HTAN,Xenium Bundle Contents,bts:XeniumBundleContents,text,
HTAN,Xenium HE image HTAN File ID,bts:XeniumHEimageHTANFileID,text,
HTAN,Xenium IF image HTAN File ID,bts:XeniumIFimageHTANFileID,text,
HTAN,Zstack,bts:Zstack,enum: No | Yes,
HTAN2,Ab Name Reported on Dataset,bts:AbNameReportedonDataset,text,
HTAN2,Adapter Content,bts:AdapterContent,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN2,Adapter Name,bts:AdapterName,text,
HTAN2,Adapter Sequence,bts:AdapterSequence,text,
HTAN2,Aligned Read Length,bts:AlignedReadLength,text,
HTAN2,Alignment Workflow Type,bts:AlignmentWorkflowType,enum: B-SOLANA | BRAT-BW | BS-Seeker | BS-Seeker2 | BSMAP | BSmooth | BWA | BWA-aln | BWA-mem | BWA-meth | BWAwithBQSR | BWAwithMarkDuplicatesandBQSR | BatMeth | Bismark | Bisulfighter | Bowtie | ERNE-BS5 | GSNAP | LAST | MethylCoder | None | OtherAlignmentWorkflow | Pash | RMAP | SOCS-B | STAR2-Pass | STAR2-PassChimeric | STAR2-PassGenome | STAR2-PassTranscriptome | Segemehl,
HTAN2,Alignment Workflow Url,bts:AlignmentWorkflowUrl,text,
HTAN2,Analyte Type,bts:AnalyteType,enum: CDNALibrariesAnalyte | CfDNAAnalyte | DNAAnalyte | Lipid | Metabolite | PBMCs | PBMCsorPlasmaorSerumAnalyte | Plasma | Protein | RNAAnalyte | SerumAnalyte | TissueBlockAnalyte | TissueSectionAnalyte | TotalRNAAnalyte,
HTAN2,Antibody Name,bts:AntibodyName,text,
HTAN2,Antibody Notes,bts:AntibodyNotes,text,
HTAN2,Antibody Role,bts:AntibodyRole,enum: Neither-Dye/Stain | Primary | Secondary,
HTAN2,Applied Hard Trimming,bts:AppliedHardTrimming,enum: No | Yes-AppliedHardTrimming,
HTAN2,Assay Type,bts:AssayType,text,
HTAN2,Associated mRNA Library Data File ID,bts:AssociatedmRNALibraryDataFileID,text,
HTAN2,Average Base Quality,bts:AverageBaseQuality,text,
HTAN2,Average Insert Size,bts:AverageInsertSize,text,
HTAN2,Average Read Length,bts:AverageReadLength,text,
HTAN2,Barcode Folder File List,bts:BarcodeFolderFileList,text,
HTAN2,Barcode Folder Synapse ID,bts:BarcodeFolderSynapseID,text,
HTAN2,Base Caller Name,bts:BaseCallerName,text,
HTAN2,Base Caller Version,bts:BaseCallerVersion,text,
HTAN2,Basic Statistics,bts:BasicStatistics,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN2,Batch Correction Method,bts:BatchCorrectionMethod,text,
HTAN2,Beadchip Array,bts:BeadchipArray,enum: HM27K | HM450K,
HTAN2,Beads Total,bts:BeadsTotal,text,
HTAN2,Biotin Enrichment,bts:BiotinEnrichment,enum: No | Yes,
HTAN2,Bisulfite Conversion,bts:BisulfiteConversion,enum: AgilentSureSelectXTMethyl-Seq | NEBNextEnzymaticMethyl-seqKit | ZimoEZ-96DNAMethylationDeepKit | ZimoEZ-96DNAMethylationShallowKit | ZimoEZDNAMethylationKit,
HTAN2,Blacklist Ratio,bts:BlacklistRatio,text,
HTAN2,Blacklist Region Fragments,bts:BlacklistRegionFragments,text,
HTAN2,Bulk Methylation Assay Type,bts:BulkMethylationAssayType,enum: BeadchipArray | TargetedGenome | Wholegenome,
HTAN2,Bulk Methylation Genomic Reference,bts:BulkMethylationGenomicReference,enum: HG19 | HG38 | T2TCHM13,
HTAN2,Capture Area,bts:CaptureArea,enum: A | A1 | B | B1 | C | C1 | D | D1,
HTAN2,Catalog Number,bts:CatalogNumber,text,
HTAN2,CDS avg_read_length,bts:CDSavgReadLength,text,validation=int
HTAN2,CDS bases,bts:CDSbases,text,validation=int
HTAN2,CDS coverage,bts:CDScoverage,text,validation=int
HTAN2,CDS custom_assembly_fasta_file_for_alignment,bts:CDScustomAssemblyFastaFileForAlignment,text,validation=str
HTAN2,CDS design_description,bts:CDSdesignDescription,text,validation=str
HTAN2,CDS instrument_model,bts:CDSinstrumentModel,enum: 454GS | 454GS20 | 454GSFLX | 454GSFLX+ | 454GSFLXTitanium | 454GSJunior | AB310GeneticAnalyzer | AB3130GeneticAnalyzer | AB3130xLGeneticAnalyzer | AB3500GeneticAnalyzer | AB3500xLGeneticAnalyzer | AB3730GeneticAnalyzer | AB3730xLGeneticAnalyzer | AB5500GeneticAnalyzer | AB5500x-WlGeneticAnalyzer | AB5500xlGeneticAnalyzer | ABSOLiD3PlusSystem | ABSOLiD4System | ABSOLiD4hqSystem | ABSOLiDPISystem | ABSOLiDSystem | ABSOLiDSystem2.0 | ABSOLiDSystem3.0 | BGISEQ-500 | CompleteGenomics | DNBSEQ-G400 | DNBSEQ-G50 | DNBSEQ-T7 | GridION | HelicosHeliScope | HiSeqXFive | HiSeqXTen | IlluminaGenomeAnalyzer | IlluminaGenomeAnalyzerII | IlluminaGenomeAnalyzerIIx | IlluminaHiScanSQ | IlluminaHiSeq1000 | IlluminaHiSeq1500 | IlluminaHiSeq2000 | IlluminaHiSeq2500 | IlluminaHiSeq3000 | IlluminaHiSeq4000 | IlluminaMiSeq | IlluminaMiniSeq | IlluminaNovaSeq6000 | IlluminaiSeq100 | IonTorrentPGM | IonTorrentProton | IonTorrentS5 | IonTorrentS5XL | ... (+9 more),validation=str
HTAN2,CDS library_id,bts:CDSlibraryId,text,validation=str
HTAN2,CDS library_layout,bts:CDSlibraryLayout,enum: Paired-end | Single-end,validation=str
HTAN2,CDS library_selection,bts:CDSlibrarySelection,enum: 5-methylcytidineantibody | CAGE | CDNA | CDNAOligoDT | CDNARandomPriming | CF-H | CF-M | CF-S | CF-T | ChIP | DNAse | HMPR | HybridSelection | InverserRNA | MBD2proteinmethyl-CpGbindingdomain | MDA | MF | MNase | MSLL | Oligo-dT | Other | PCR | Padlockprobescapturemethod | PolyA | RACE | RANDOM | RANDOMPCR | RT-PCR | ReducedRepresentation | Repeatfractionation | RestrictionDigest | Sizefractionation | Unspecified,validation=str
HTAN2,CDS library_source,bts:CDSlibrarySource,enum: GENOMIC | GENOMICSINGLECELL | METAGENOMIC | METATRANSCRIPTOMIC | OTHER | SYNTHETIC | TRANSCRIPTOMIC | TRANSCRIPTOMICSINGLECELL | VIRALRNA,validation=str
HTAN2,CDS library_strategy,bts:CDSlibraryStrategy,enum: AMPLICON | ATAC-seq | Bisulfite-Seq | CLONE | CLONEEND | CTS | ChIA-PET | ChIP-Seq | DNase-Hypersensitivity | EST | FAIRE-seq | FINISHING | FL-cDNA | Hi-C | MBD-Seq | MNase-Seq | MRE-Seq | MeDIP-Seq | MiRNA-Seq | NcRNA-Seq | OTHER | POOLCLONE | RAD-Seq | RIP-Seq | RNA-Seq | SELEX | SsRNA-seq | Synthetic-Long-Read | Targeted-Capture | TetheredChromatinConformationCapture | Tn-Seq | WCS | WGA | WGS | WXS,validation=str
HTAN2,CDS number_of_reads,bts:CDSnumberOfReads,text,validation=int
HTAN2,CDS platform,bts:CDSplatform,enum: ABISOLID | BGISEQ | CAPILLARY | COMPLETEGENOMICS | HELICOS | ILLUMINA | IONTORRENT | LS454 | OXFORDNANOPORE | PACBIOSMRT,validation=str
HTAN2,CDS reference_genome_assembly,bts:CDSreferenceGenomeAssembly,text,validation=str
HTAN2,CDS sequence_alignment_software,bts:CDSsequenceAlignmentSoftware,text,validation=str
HTAN2,Cell Barcode Length,bts:CellBarcodeLength,text,
HTAN2,Cell Barcode Offset,bts:CellBarcodeOffset,text,
HTAN2,Cell Barcode Tag,bts:CellBarcodeTag,text,
HTAN2,Cell Median Number Genes,bts:CellMedianNumberGenes,text,
HTAN2,Cell Median Number Reads,bts:CellMedianNumberReads,text,
HTAN2,Cell Total,bts:CellTotal,text,
HTAN2,Channel ID,bts:ChannelID,text,
HTAN2,Channel Metadata Filename,bts:ChannelMetadataFilename,text,
HTAN2,Channel Name,bts:ChannelName,text,
HTAN2,Channel Passed QC,bts:ChannelPassedQC,enum: No-ChannelFailedQC | Yes,
HTAN2,Checksum,bts:Checksum,text,
HTAN2,Chimeric Read-Pairs,bts:ChimericRead-Pairs,text,
HTAN2,Clonality,bts:Clonality,enum: Clonal | Non-clonal,
HTAN2,Clone,bts:Clone,text,
HTAN2,Comment,bts:Comment,text,
HTAN2,Commit SHA,bts:CommitSHA,text,
